engine_code	glyph_index	NFT_byte_offset
B385	FFFF	unsupported
B386	FFFF	unsupported
B387	FFFF	unsupported
B388	FFFF	unsupported
B389	FFFF	unsupported
B38A	FFFF	unsupported
B38B	FFFF	unsupported
B38C	FFFF	unsupported
B38D	FFFF	unsupported
B38E	FFFF	unsupported
B38F	FFFF	unsupported
B390	FFFF	unsupported
B391	FFFF	unsupported
B392	FFFF	unsupported
B393	FFFF	unsupported
B394	FFFF	unsupported
B395	FFFF	unsupported
B396	FFFF	unsupported
B397	FFFF	unsupported
B398	FFFF	unsupported
B399	FFFF	unsupported
B39A	FFFF	unsupported
B39B	FFFF	unsupported
B39C	FFFF	unsupported
B39D	FFFF	unsupported
B39E	FFFF	unsupported
B39F	FFFF	unsupported
B3A0	FFFF	unsupported
B3A1	FFFF	unsupported
B3A2	FFFF	unsupported
B3A3	FFFF	unsupported
B3A4	FFFF	unsupported
B3A5	FFFF	unsupported
B3A6	FFFF	unsupported
B3A7	FFFF	unsupported
B3A8	FFFF	unsupported
B3A9	FFFF	unsupported
B3AA	FFFF	unsupported
B3AB	FFFF	unsupported
B3AC	FFFF	unsupported
B3AD	FFFF	unsupported
B3AE	FFFF	unsupported
B3AF	FFFF	unsupported
B3B0	FFFF	unsupported
B3B1	FFFF	unsupported
B3B2	FFFF	unsupported
B3B3	FFFF	unsupported
B3B4	FFFF	unsupported
B3B5	FFFF	unsupported
B3B6	FFFF	unsupported
B3B7	FFFF	unsupported
B3B8	FFFF	unsupported
B3B9	FFFF	unsupported
B3BA	FFFF	unsupported
B3BB	FFFF	unsupported
B3BC	FFFF	unsupported
B3BD	FFFF	unsupported
B3BE	FFFF	unsupported
B3BF	FFFF	unsupported
B3C0	FFFF	unsupported
B3C1	FFFF	unsupported
B3C2	FFFF	unsupported
B3C3	FFFF	unsupported
B3C4	FFFF	unsupported
B3C5	FFFF	unsupported
B3C6	FFFF	unsupported
B3C7	FFFF	unsupported
B3C8	FFFF	unsupported
B3C9	FFFF	unsupported
B3CA	FFFF	unsupported
B3CB	FFFF	unsupported
B3CC	FFFF	unsupported
B3CD	FFFF	unsupported
B3CE	FFFF	unsupported
B3CF	FFFF	unsupported
B3D0	FFFF	unsupported
B3D1	FFFF	unsupported
B3D2	FFFF	unsupported
B3D3	FFFF	unsupported
B3D4	FFFF	unsupported
B3D5	FFFF	unsupported
B3D6	FFFF	unsupported
B3D7	FFFF	unsupported
B3D8	FFFF	unsupported
B3D9	FFFF	unsupported
B3DA	FFFF	unsupported
B3DB	FFFF	unsupported
B3DC	FFFF	unsupported
B3DD	FFFF	unsupported
B3DE	FFFF	unsupported
B3DF	FFFF	unsupported
B3E0	FFFF	unsupported
B3E1	FFFF	unsupported
B3E2	FFFF	unsupported
B3E3	FFFF	unsupported
B3E4	FFFF	unsupported
B3E5	FFFF	unsupported
B3E6	FFFF	unsupported
B3E7	FFFF	unsupported
B3E8	FFFF	unsupported
B3E9	FFFF	unsupported
B3EA	FFFF	unsupported
B3EB	FFFF	unsupported
B3EC	FFFF	unsupported
B3ED	FFFF	unsupported
B3EE	FFFF	unsupported
B3EF	FFFF	unsupported
B3F0	FFFF	unsupported
B3F1	FFFF	unsupported
B3F2	FFFF	unsupported
B3F3	FFFF	unsupported
B3F4	FFFF	unsupported
B3F5	FFFF	unsupported
B3F6	FFFF	unsupported
B3F7	FFFF	unsupported
B3F8	FFFF	unsupported
B3F9	FFFF	unsupported
B3FA	FFFF	unsupported
B3FB	FFFF	unsupported
B3FC	FFFF	unsupported
B3FD	FFFF	unsupported
B3FE	FFFF	unsupported
B3FF	FFFF	unsupported
B400	FFFF	unsupported
B401	FFFF	unsupported
B402	FFFF	unsupported
B403	FFFF	unsupported
B404	FFFF	unsupported
B405	FFFF	unsupported
B406	FFFF	unsupported
B407	FFFF	unsupported
B408	FFFF	unsupported
B409	FFFF	unsupported
B40A	FFFF	unsupported
B40B	FFFF	unsupported
B40C	FFFF	unsupported
B40D	FFFF	unsupported
B40E	FFFF	unsupported
B40F	FFFF	unsupported
B410	FFFF	unsupported
B411	FFFF	unsupported
B412	FFFF	unsupported
B413	FFFF	unsupported
B414	FFFF	unsupported
B415	FFFF	unsupported
B416	FFFF	unsupported
B417	FFFF	unsupported
B418	FFFF	unsupported
B419	FFFF	unsupported
B41A	FFFF	unsupported
B41B	FFFF	unsupported
B41C	FFFF	unsupported
B41D	FFFF	unsupported
B41E	FFFF	unsupported
B41F	FFFF	unsupported
B420	FFFF	unsupported
B421	FFFF	unsupported
B422	FFFF	unsupported
B423	FFFF	unsupported
B424	FFFF	unsupported
B425	FFFF	unsupported
B426	FFFF	unsupported
B427	FFFF	unsupported
B428	FFFF	unsupported
B429	FFFF	unsupported
B42A	FFFF	unsupported
B42B	FFFF	unsupported
B42C	FFFF	unsupported
B42D	FFFF	unsupported
B42E	FFFF	unsupported
B42F	FFFF	unsupported
B430	FFFF	unsupported
B431	FFFF	unsupported
B432	FFFF	unsupported
B433	FFFF	unsupported
B434	FFFF	unsupported
B435	FFFF	unsupported
B436	FFFF	unsupported
B437	FFFF	unsupported
B438	FFFF	unsupported
B439	FFFF	unsupported
B43A	FFFF	unsupported
B43B	FFFF	unsupported
B43C	FFFF	unsupported
B43D	FFFF	unsupported
B43E	FFFF	unsupported
B43F	FFFF	unsupported
B440	FFFF	unsupported
B441	FFFF	unsupported
B442	FFFF	unsupported
B443	FFFF	unsupported
B444	FFFF	unsupported
B445	FFFF	unsupported
B446	FFFF	unsupported
B447	FFFF	unsupported
B448	FFFF	unsupported
B449	FFFF	unsupported
B44A	FFFF	unsupported
B44B	FFFF	unsupported
B44C	FFFF	unsupported
B44D	FFFF	unsupported
B44E	FFFF	unsupported
B44F	FFFF	unsupported
B450	FFFF	unsupported
B451	FFFF	unsupported
B452	FFFF	unsupported
B453	FFFF	unsupported
B454	FFFF	unsupported
B455	FFFF	unsupported
B456	FFFF	unsupported
B457	FFFF	unsupported
B458	FFFF	unsupported
B459	FFFF	unsupported
B45A	FFFF	unsupported
B45B	FFFF	unsupported
B45C	FFFF	unsupported
B45D	FFFF	unsupported
B45E	FFFF	unsupported
B45F	FFFF	unsupported
B460	FFFF	unsupported
B461	FFFF	unsupported
B462	FFFF	unsupported
B463	FFFF	unsupported
B464	FFFF	unsupported
B465	FFFF	unsupported
B466	FFFF	unsupported
B467	FFFF	unsupported
B468	FFFF	unsupported
B469	FFFF	unsupported
B46A	FFFF	unsupported
B46B	FFFF	unsupported
B46C	FFFF	unsupported
B46D	FFFF	unsupported
B46E	FFFF	unsupported
B46F	FFFF	unsupported
B470	FFFF	unsupported
B471	FFFF	unsupported
B472	FFFF	unsupported
B473	FFFF	unsupported
B474	FFFF	unsupported
B475	FFFF	unsupported
B476	FFFF	unsupported
B477	FFFF	unsupported
B478	FFFF	unsupported
B479	FFFF	unsupported
B47A	FFFF	unsupported
B47B	FFFF	unsupported
B47C	FFFF	unsupported
B47D	FFFF	unsupported
B47E	FFFF	unsupported
B47F	FFFF	unsupported
B480	FFFF	unsupported
B481	FFFF	unsupported
B482	FFFF	unsupported
B483	FFFF	unsupported
B484	FFFF	unsupported
B485	FFFF	unsupported
B486	FFFF	unsupported
B487	FFFF	unsupported
B488	FFFF	unsupported
B489	FFFF	unsupported
B48A	FFFF	unsupported
B48B	FFFF	unsupported
B48C	FFFF	unsupported
B48D	FFFF	unsupported
B48E	FFFF	unsupported
B48F	FFFF	unsupported
B490	FFFF	unsupported
B491	FFFF	unsupported
B492	FFFF	unsupported
B493	FFFF	unsupported
B494	FFFF	unsupported
B495	FFFF	unsupported
B496	FFFF	unsupported
B497	FFFF	unsupported
B498	FFFF	unsupported
B499	FFFF	unsupported
B49A	FFFF	unsupported
B49B	FFFF	unsupported
B49C	FFFF	unsupported
B49D	FFFF	unsupported
B49E	FFFF	unsupported
B49F	FFFF	unsupported
B4A0	FFFF	unsupported
B4A1	FFFF	unsupported
B4A2	FFFF	unsupported
B4A3	FFFF	unsupported
B4A4	FFFF	unsupported
B4A5	FFFF	unsupported
B4A6	FFFF	unsupported
B4A7	FFFF	unsupported
B4A8	FFFF	unsupported
B4A9	FFFF	unsupported
B4AA	FFFF	unsupported
B4AB	FFFF	unsupported
B4AC	FFFF	unsupported
B4AD	FFFF	unsupported
B4AE	FFFF	unsupported
B4AF	FFFF	unsupported
B4B0	FFFF	unsupported
B4B1	FFFF	unsupported
B4B2	FFFF	unsupported
B4B3	FFFF	unsupported
B4B4	FFFF	unsupported
B4B5	FFFF	unsupported
B4B6	FFFF	unsupported
B4B7	FFFF	unsupported
B4B8	FFFF	unsupported
B4B9	FFFF	unsupported
B4BA	FFFF	unsupported
B4BB	FFFF	unsupported
B4BC	FFFF	unsupported
B4BD	FFFF	unsupported
B4BE	FFFF	unsupported
B4BF	FFFF	unsupported
B4C0	FFFF	unsupported
B4C1	FFFF	unsupported
B4C2	FFFF	unsupported
B4C3	FFFF	unsupported
B4C4	FFFF	unsupported
B4C5	FFFF	unsupported
B4C6	FFFF	unsupported
B4C7	FFFF	unsupported
B4C8	FFFF	unsupported
B4C9	FFFF	unsupported
B4CA	FFFF	unsupported
B4CB	FFFF	unsupported
B4CC	FFFF	unsupported
B4CD	FFFF	unsupported
B4CE	FFFF	unsupported
B4CF	FFFF	unsupported
B4D0	FFFF	unsupported
B4D1	FFFF	unsupported
B4D2	FFFF	unsupported
B4D3	FFFF	unsupported
B4D4	FFFF	unsupported
B4D5	FFFF	unsupported
B4D6	FFFF	unsupported
B4D7	FFFF	unsupported
B4D8	FFFF	unsupported
B4D9	FFFF	unsupported
B4DA	FFFF	unsupported
B4DB	FFFF	unsupported
B4DC	FFFF	unsupported
B4DD	FFFF	unsupported
B4DE	FFFF	unsupported
B4DF	FFFF	unsupported
B4E0	FFFF	unsupported
B4E1	FFFF	unsupported
B4E2	FFFF	unsupported
B4E3	FFFF	unsupported
B4E4	FFFF	unsupported
B4E5	FFFF	unsupported
B4E6	FFFF	unsupported
B4E7	FFFF	unsupported
B4E8	FFFF	unsupported
B4E9	FFFF	unsupported
B4EA	FFFF	unsupported
B4EB	FFFF	unsupported
B4EC	FFFF	unsupported
B4ED	FFFF	unsupported
B4EE	FFFF	unsupported
B4EF	FFFF	unsupported
B4F0	FFFF	unsupported
B4F1	FFFF	unsupported
B4F2	FFFF	unsupported
B4F3	FFFF	unsupported
B4F4	FFFF	unsupported
B4F5	FFFF	unsupported
B4F6	FFFF	unsupported
B4F7	FFFF	unsupported
B4F8	FFFF	unsupported
B4F9	FFFF	unsupported
B4FA	FFFF	unsupported
B4FB	FFFF	unsupported
B4FC	FFFF	unsupported
B4FD	FFFF	unsupported
B4FE	FFFF	unsupported
B4FF	FFFF	unsupported
B500	FFFF	unsupported
B501	FFFF	unsupported
B502	FFFF	unsupported
B503	FFFF	unsupported
B504	FFFF	unsupported
B505	FFFF	unsupported
B506	FFFF	unsupported
B507	FFFF	unsupported
B508	FFFF	unsupported
B509	FFFF	unsupported
B50A	FFFF	unsupported
B50B	FFFF	unsupported
B50C	FFFF	unsupported
B50D	FFFF	unsupported
B50E	FFFF	unsupported
B50F	FFFF	unsupported
B510	FFFF	unsupported
B511	FFFF	unsupported
B512	FFFF	unsupported
B513	FFFF	unsupported
B514	FFFF	unsupported
B515	FFFF	unsupported
B516	FFFF	unsupported
B517	FFFF	unsupported
B518	FFFF	unsupported
B519	FFFF	unsupported
B51A	FFFF	unsupported
B51B	FFFF	unsupported
B51C	FFFF	unsupported
B51D	FFFF	unsupported
B51E	FFFF	unsupported
B51F	FFFF	unsupported
B520	FFFF	unsupported
B521	FFFF	unsupported
B522	FFFF	unsupported
B523	FFFF	unsupported
B524	FFFF	unsupported
B525	FFFF	unsupported
B526	FFFF	unsupported
B527	FFFF	unsupported
B528	FFFF	unsupported
B529	FFFF	unsupported
B52A	FFFF	unsupported
B52B	FFFF	unsupported
B52C	FFFF	unsupported
B52D	FFFF	unsupported
B52E	FFFF	unsupported
B52F	FFFF	unsupported
B530	FFFF	unsupported
B531	FFFF	unsupported
B532	FFFF	unsupported
B533	FFFF	unsupported
B534	FFFF	unsupported
B535	FFFF	unsupported
B536	FFFF	unsupported
B537	FFFF	unsupported
B538	FFFF	unsupported
B539	FFFF	unsupported
B53A	FFFF	unsupported
B53B	FFFF	unsupported
B53C	FFFF	unsupported
B53D	FFFF	unsupported
B53E	FFFF	unsupported
B53F	FFFF	unsupported
B540	FFFF	unsupported
B541	FFFF	unsupported
B542	FFFF	unsupported
B543	FFFF	unsupported
B544	FFFF	unsupported
B545	FFFF	unsupported
B546	FFFF	unsupported
B547	FFFF	unsupported
B548	FFFF	unsupported
B549	FFFF	unsupported
B54A	FFFF	unsupported
B54B	FFFF	unsupported
B54C	FFFF	unsupported
B54D	FFFF	unsupported
B54E	FFFF	unsupported
B54F	FFFF	unsupported
B550	FFFF	unsupported
B551	FFFF	unsupported
B552	FFFF	unsupported
B553	FFFF	unsupported
B554	FFFF	unsupported
B555	FFFF	unsupported
B556	FFFF	unsupported
B557	FFFF	unsupported
B558	FFFF	unsupported
B559	FFFF	unsupported
B55A	FFFF	unsupported
B55B	FFFF	unsupported
B55C	FFFF	unsupported
B55D	FFFF	unsupported
B55E	FFFF	unsupported
B55F	FFFF	unsupported
B560	FFFF	unsupported
B561	FFFF	unsupported
B562	FFFF	unsupported
B563	FFFF	unsupported
B564	FFFF	unsupported
B565	FFFF	unsupported
B566	FFFF	unsupported
B567	FFFF	unsupported
B568	FFFF	unsupported
B569	FFFF	unsupported
B56A	FFFF	unsupported
B56B	FFFF	unsupported
B56C	FFFF	unsupported
B56D	FFFF	unsupported
B56E	FFFF	unsupported
B56F	FFFF	unsupported
B570	FFFF	unsupported
B571	FFFF	unsupported
B572	FFFF	unsupported
B573	FFFF	unsupported
B574	FFFF	unsupported
B575	FFFF	unsupported
B576	FFFF	unsupported
B577	FFFF	unsupported
B578	FFFF	unsupported
B579	FFFF	unsupported
B57A	FFFF	unsupported
B57B	FFFF	unsupported
B57C	FFFF	unsupported
B57D	FFFF	unsupported
B57E	FFFF	unsupported
B57F	FFFF	unsupported
B580	FFFF	unsupported
B581	FFFF	unsupported
B582	FFFF	unsupported
B583	FFFF	unsupported
B584	FFFF	unsupported
B585	FFFF	unsupported
B586	FFFF	unsupported
B587	FFFF	unsupported
B588	FFFF	unsupported
B589	FFFF	unsupported
B58A	FFFF	unsupported
B58B	FFFF	unsupported
B58C	FFFF	unsupported
B58D	FFFF	unsupported
B58E	FFFF	unsupported
B58F	FFFF	unsupported
B590	FFFF	unsupported
B591	FFFF	unsupported
B592	FFFF	unsupported
B593	FFFF	unsupported
B594	FFFF	unsupported
B595	FFFF	unsupported
B596	FFFF	unsupported
B597	FFFF	unsupported
B598	FFFF	unsupported
B599	FFFF	unsupported
B59A	FFFF	unsupported
B59B	FFFF	unsupported
B59C	FFFF	unsupported
B59D	FFFF	unsupported
B59E	FFFF	unsupported
B59F	FFFF	unsupported
B5A0	FFFF	unsupported
B5A1	FFFF	unsupported
B5A2	FFFF	unsupported
B5A3	FFFF	unsupported
B5A4	FFFF	unsupported
B5A5	FFFF	unsupported
B5A6	FFFF	unsupported
B5A7	FFFF	unsupported
B5A8	FFFF	unsupported
B5A9	FFFF	unsupported
B5AA	FFFF	unsupported
B5AB	FFFF	unsupported
B5AC	FFFF	unsupported
B5AD	FFFF	unsupported
B5AE	FFFF	unsupported
B5AF	FFFF	unsupported
B5B0	FFFF	unsupported
B5B1	FFFF	unsupported
B5B2	FFFF	unsupported
B5B3	FFFF	unsupported
B5B4	FFFF	unsupported
B5B5	FFFF	unsupported
B5B6	FFFF	unsupported
B5B7	FFFF	unsupported
B5B8	FFFF	unsupported
B5B9	FFFF	unsupported
B5BA	FFFF	unsupported
B5BB	FFFF	unsupported
B5BC	FFFF	unsupported
B5BD	FFFF	unsupported
B5BE	FFFF	unsupported
B5BF	FFFF	unsupported
B5C0	FFFF	unsupported
B5C1	FFFF	unsupported
B5C2	FFFF	unsupported
B5C3	FFFF	unsupported
B5C4	FFFF	unsupported
B5C5	FFFF	unsupported
B5C6	FFFF	unsupported
B5C7	FFFF	unsupported
B5C8	FFFF	unsupported
B5C9	FFFF	unsupported
B5CA	FFFF	unsupported
B5CB	FFFF	unsupported
B5CC	FFFF	unsupported
B5CD	FFFF	unsupported
B5CE	FFFF	unsupported
B5CF	FFFF	unsupported
B5D0	FFFF	unsupported
B5D1	FFFF	unsupported
B5D2	FFFF	unsupported
B5D3	FFFF	unsupported
B5D4	FFFF	unsupported
B5D5	FFFF	unsupported
B5D6	FFFF	unsupported
B5D7	FFFF	unsupported
B5D8	FFFF	unsupported
B5D9	FFFF	unsupported
B5DA	FFFF	unsupported
B5DB	FFFF	unsupported
B5DC	FFFF	unsupported
B5DD	FFFF	unsupported
B5DE	FFFF	unsupported
B5DF	FFFF	unsupported
B5E0	FFFF	unsupported
B5E1	FFFF	unsupported
B5E2	FFFF	unsupported
B5E3	FFFF	unsupported
B5E4	FFFF	unsupported
B5E5	FFFF	unsupported
B5E6	FFFF	unsupported
B5E7	FFFF	unsupported
B5E8	FFFF	unsupported
B5E9	FFFF	unsupported
B5EA	FFFF	unsupported
B5EB	FFFF	unsupported
B5EC	FFFF	unsupported
B5ED	FFFF	unsupported
B5EE	FFFF	unsupported
B5EF	FFFF	unsupported
B5F0	FFFF	unsupported
B5F1	FFFF	unsupported
B5F2	FFFF	unsupported
B5F3	FFFF	unsupported
B5F4	FFFF	unsupported
B5F5	FFFF	unsupported
B5F6	FFFF	unsupported
B5F7	FFFF	unsupported
B5F8	FFFF	unsupported
B5F9	FFFF	unsupported
B5FA	FFFF	unsupported
B5FB	FFFF	unsupported
B5FC	FFFF	unsupported
B5FD	FFFF	unsupported
B5FE	FFFF	unsupported
B5FF	FFFF	unsupported
B600	FFFF	unsupported
B601	FFFF	unsupported
B602	FFFF	unsupported
B603	FFFF	unsupported
B604	FFFF	unsupported
B605	FFFF	unsupported
B606	FFFF	unsupported
B607	FFFF	unsupported
B608	FFFF	unsupported
B609	FFFF	unsupported
B60A	FFFF	unsupported
B60B	FFFF	unsupported
B60C	FFFF	unsupported
B60D	FFFF	unsupported
B60E	FFFF	unsupported
B60F	FFFF	unsupported
B610	FFFF	unsupported
B611	FFFF	unsupported
B612	FFFF	unsupported
B613	FFFF	unsupported
B614	FFFF	unsupported
B615	FFFF	unsupported
B616	FFFF	unsupported
B617	FFFF	unsupported
B618	FFFF	unsupported
B619	FFFF	unsupported
B61A	FFFF	unsupported
B61B	FFFF	unsupported
B61C	FFFF	unsupported
B61D	FFFF	unsupported
B61E	FFFF	unsupported
B61F	FFFF	unsupported
B620	FFFF	unsupported
B621	FFFF	unsupported
B622	FFFF	unsupported
B623	FFFF	unsupported
B624	FFFF	unsupported
B625	FFFF	unsupported
B626	FFFF	unsupported
B627	FFFF	unsupported
B628	FFFF	unsupported
B629	FFFF	unsupported
B62A	FFFF	unsupported
B62B	FFFF	unsupported
B62C	FFFF	unsupported
B62D	FFFF	unsupported
B62E	FFFF	unsupported
B62F	FFFF	unsupported
B630	FFFF	unsupported
B631	FFFF	unsupported
B632	FFFF	unsupported
B633	FFFF	unsupported
B634	FFFF	unsupported
B635	FFFF	unsupported
B636	FFFF	unsupported
B637	FFFF	unsupported
B638	FFFF	unsupported
B639	FFFF	unsupported
B63A	FFFF	unsupported
B63B	FFFF	unsupported
B63C	FFFF	unsupported
B63D	FFFF	unsupported
B63E	FFFF	unsupported
B63F	FFFF	unsupported
B640	FFFF	unsupported
B641	FFFF	unsupported
B642	FFFF	unsupported
B643	FFFF	unsupported
B644	FFFF	unsupported
B645	FFFF	unsupported
B646	FFFF	unsupported
B647	FFFF	unsupported
B648	FFFF	unsupported
B649	FFFF	unsupported
B64A	FFFF	unsupported
B64B	FFFF	unsupported
B64C	FFFF	unsupported
B64D	FFFF	unsupported
B64E	FFFF	unsupported
B64F	FFFF	unsupported
B650	FFFF	unsupported
B651	FFFF	unsupported
B652	FFFF	unsupported
B653	FFFF	unsupported
B654	FFFF	unsupported
B655	FFFF	unsupported
B656	FFFF	unsupported
B657	FFFF	unsupported
B658	FFFF	unsupported
B659	FFFF	unsupported
B65A	FFFF	unsupported
B65B	FFFF	unsupported
B65C	FFFF	unsupported
B65D	FFFF	unsupported
B65E	FFFF	unsupported
B65F	FFFF	unsupported
B660	FFFF	unsupported
B661	FFFF	unsupported
B662	FFFF	unsupported
B663	FFFF	unsupported
B664	FFFF	unsupported
B665	FFFF	unsupported
B666	FFFF	unsupported
B667	FFFF	unsupported
B668	FFFF	unsupported
B669	FFFF	unsupported
B66A	FFFF	unsupported
B66B	FFFF	unsupported
B66C	FFFF	unsupported
B66D	FFFF	unsupported
B66E	FFFF	unsupported
B66F	FFFF	unsupported
B670	FFFF	unsupported
B671	FFFF	unsupported
B672	FFFF	unsupported
B673	FFFF	unsupported
B674	FFFF	unsupported
B675	FFFF	unsupported
B676	FFFF	unsupported
B677	FFFF	unsupported
B678	FFFF	unsupported
B679	FFFF	unsupported
B67A	FFFF	unsupported
B67B	FFFF	unsupported
B67C	FFFF	unsupported
B67D	FFFF	unsupported
B67E	FFFF	unsupported
B67F	FFFF	unsupported
B680	FFFF	unsupported
B681	FFFF	unsupported
B682	FFFF	unsupported
B683	FFFF	unsupported
B684	FFFF	unsupported
B685	FFFF	unsupported
B686	FFFF	unsupported
B687	FFFF	unsupported
B688	FFFF	unsupported
B689	FFFF	unsupported
B68A	FFFF	unsupported
B68B	FFFF	unsupported
B68C	FFFF	unsupported
B68D	FFFF	unsupported
B68E	FFFF	unsupported
B68F	FFFF	unsupported
B690	FFFF	unsupported
B691	FFFF	unsupported
B692	FFFF	unsupported
B693	FFFF	unsupported
B694	FFFF	unsupported
B695	FFFF	unsupported
B696	FFFF	unsupported
B697	FFFF	unsupported
B698	FFFF	unsupported
B699	FFFF	unsupported
B69A	FFFF	unsupported
B69B	FFFF	unsupported
B69C	FFFF	unsupported
B69D	FFFF	unsupported
B69E	FFFF	unsupported
B69F	FFFF	unsupported
B6A0	FFFF	unsupported
B6A1	FFFF	unsupported
B6A2	FFFF	unsupported
B6A3	FFFF	unsupported
B6A4	FFFF	unsupported
B6A5	FFFF	unsupported
B6A6	FFFF	unsupported
B6A7	FFFF	unsupported
B6A8	FFFF	unsupported
B6A9	FFFF	unsupported
B6AA	FFFF	unsupported
B6AB	FFFF	unsupported
B6AC	FFFF	unsupported
B6AD	FFFF	unsupported
B6AE	FFFF	unsupported
B6AF	FFFF	unsupported
B6B0	FFFF	unsupported
B6B1	FFFF	unsupported
B6B2	FFFF	unsupported
B6B3	FFFF	unsupported
B6B4	FFFF	unsupported
B6B5	FFFF	unsupported
B6B6	FFFF	unsupported
B6B7	FFFF	unsupported
B6B8	FFFF	unsupported
B6B9	FFFF	unsupported
B6BA	FFFF	unsupported
B6BB	FFFF	unsupported
B6BC	FFFF	unsupported
B6BD	FFFF	unsupported
B6BE	FFFF	unsupported
B6BF	FFFF	unsupported
B6C0	FFFF	unsupported
B6C1	FFFF	unsupported
B6C2	FFFF	unsupported
B6C3	FFFF	unsupported
B6C4	FFFF	unsupported
B6C5	FFFF	unsupported
B6C6	FFFF	unsupported
B6C7	FFFF	unsupported
B6C8	FFFF	unsupported
B6C9	FFFF	unsupported
B6CA	FFFF	unsupported
B6CB	FFFF	unsupported
B6CC	FFFF	unsupported
B6CD	FFFF	unsupported
B6CE	FFFF	unsupported
B6CF	FFFF	unsupported
B6D0	FFFF	unsupported
B6D1	FFFF	unsupported
B6D2	FFFF	unsupported
B6D3	FFFF	unsupported
B6D4	FFFF	unsupported
B6D5	FFFF	unsupported
B6D6	FFFF	unsupported
B6D7	FFFF	unsupported
B6D8	FFFF	unsupported
B6D9	FFFF	unsupported
B6DA	FFFF	unsupported
B6DB	FFFF	unsupported
B6DC	FFFF	unsupported
B6DD	FFFF	unsupported
B6DE	FFFF	unsupported
B6DF	FFFF	unsupported
B6E0	FFFF	unsupported
B6E1	FFFF	unsupported
B6E2	FFFF	unsupported
B6E3	FFFF	unsupported
B6E4	FFFF	unsupported
B6E5	FFFF	unsupported
B6E6	FFFF	unsupported
B6E7	FFFF	unsupported
B6E8	FFFF	unsupported
B6E9	FFFF	unsupported
B6EA	FFFF	unsupported
B6EB	FFFF	unsupported
B6EC	FFFF	unsupported
B6ED	FFFF	unsupported
B6EE	FFFF	unsupported
B6EF	FFFF	unsupported
B6F0	FFFF	unsupported
B6F1	FFFF	unsupported
B6F2	FFFF	unsupported
B6F3	FFFF	unsupported
B6F4	FFFF	unsupported
B6F5	FFFF	unsupported
B6F6	FFFF	unsupported
B6F7	FFFF	unsupported
B6F8	FFFF	unsupported
B6F9	FFFF	unsupported
B6FA	FFFF	unsupported
B6FB	FFFF	unsupported
B6FC	FFFF	unsupported
B6FD	FFFF	unsupported
B6FE	FFFF	unsupported
B6FF	FFFF	unsupported
B700	FFFF	unsupported
B701	FFFF	unsupported
B702	FFFF	unsupported
B703	FFFF	unsupported
B704	FFFF	unsupported
B705	FFFF	unsupported
B706	FFFF	unsupported
B707	FFFF	unsupported
B708	FFFF	unsupported
B709	FFFF	unsupported
B70A	FFFF	unsupported
B70B	FFFF	unsupported
B70C	FFFF	unsupported
B70D	FFFF	unsupported
B70E	FFFF	unsupported
B70F	FFFF	unsupported
B710	FFFF	unsupported
B711	FFFF	unsupported
B712	FFFF	unsupported
B713	FFFF	unsupported
B714	FFFF	unsupported
B715	FFFF	unsupported
B716	FFFF	unsupported
B717	FFFF	unsupported
B718	FFFF	unsupported
B719	FFFF	unsupported
B71A	FFFF	unsupported
B71B	FFFF	unsupported
B71C	FFFF	unsupported
B71D	FFFF	unsupported
B71E	FFFF	unsupported
B71F	FFFF	unsupported
B720	FFFF	unsupported
B721	FFFF	unsupported
B722	FFFF	unsupported
B723	FFFF	unsupported
B724	FFFF	unsupported
B725	FFFF	unsupported
B726	FFFF	unsupported
B727	FFFF	unsupported
B728	FFFF	unsupported
B729	FFFF	unsupported
B72A	FFFF	unsupported
B72B	FFFF	unsupported
B72C	FFFF	unsupported
B72D	FFFF	unsupported
B72E	FFFF	unsupported
B72F	FFFF	unsupported
B730	FFFF	unsupported
B731	FFFF	unsupported
B732	FFFF	unsupported
B733	FFFF	unsupported
B734	FFFF	unsupported
B735	FFFF	unsupported
B736	FFFF	unsupported
B737	FFFF	unsupported
B738	FFFF	unsupported
B739	FFFF	unsupported
B73A	FFFF	unsupported
B73B	FFFF	unsupported
B73C	FFFF	unsupported
B73D	FFFF	unsupported
B73E	FFFF	unsupported
B73F	FFFF	unsupported
B740	FFFF	unsupported
B741	FFFF	unsupported
B742	FFFF	unsupported
B743	FFFF	unsupported
B744	FFFF	unsupported
B745	FFFF	unsupported
B746	FFFF	unsupported
B747	FFFF	unsupported
B748	FFFF	unsupported
B749	FFFF	unsupported
B74A	FFFF	unsupported
B74B	FFFF	unsupported
B74C	FFFF	unsupported
B74D	FFFF	unsupported
B74E	FFFF	unsupported
B74F	FFFF	unsupported
B750	FFFF	unsupported
B751	FFFF	unsupported
B752	FFFF	unsupported
B753	FFFF	unsupported
B754	FFFF	unsupported
B755	FFFF	unsupported
B756	FFFF	unsupported
B757	FFFF	unsupported
B758	FFFF	unsupported
B759	FFFF	unsupported
B75A	FFFF	unsupported
B75B	FFFF	unsupported
B75C	FFFF	unsupported
B75D	FFFF	unsupported
B75E	FFFF	unsupported
B75F	FFFF	unsupported
B760	FFFF	unsupported
B761	FFFF	unsupported
B762	FFFF	unsupported
B763	FFFF	unsupported
B764	FFFF	unsupported
B765	FFFF	unsupported
B766	FFFF	unsupported
B767	FFFF	unsupported
B768	FFFF	unsupported
B769	FFFF	unsupported
B76A	FFFF	unsupported
